mode,load,0_densenet121-2,1_densenet161-16,2_vgg11-16
mps-uncap,0.8,39.230942726135254,60.77911853790283,9.028315544128418
mps-uncap,0.9,41.23339653015137,61.722660064697266,9.521818161010744
mps-uncap,1.0,41.44587516784668,62.63852119445801,9.609913825988771
mps-uncap,0.5,23.98667335510254,47.06394672393799,8.54153633117676
mps-uncap,0.6,27.02462673187256,52.54664421081544,8.601856231689453
mps-uncap,0.7,35.30538082122803,58.85457992553711,8.928728103637694
mps-uncap,0.1,28.006649017333984,38.98773193359375,10.111045837402344
mps-uncap,0.2,27.319598197937015,32.039618492126465,8.216309547424318
mps-uncap,0.3,24.775338172912605,37.45579719543457,8.222961425781252
mps-uncap,0.4,22.929143905639652,40.13006687164306,8.485054969787598
