mode,load,0_densenet121-2,1_densenet161-16,2_vgg11-16
mps-uncap,0.8,0.011444091796875,0.012159347534179688,0.009059906005859375
mps-uncap,0.9,0.011920928955078125,0.01239776611328125,0.011205673217773438
mps-uncap,1.0,0.012874603271484375,0.013113021850585938,0.0152587890625
mps-uncap,0.5,0.012159347534179688,0.011444091796875,0.009298324584960938
mps-uncap,0.6,0.011682510375976562,0.01049041748046875,0.010251998901367188
mps-uncap,0.7,0.010251998901367188,0.01239776611328125,0.010728836059570312
mps-uncap,0.1,0.01621246337890625,0.01621246337890625,0.011444091796875
mps-uncap,0.2,0.01239776611328125,0.01239776611328125,0.011444091796875
mps-uncap,0.3,0.01239776611328125,0.011920928955078125,0.010728836059570312
mps-uncap,0.4,0.01239776611328125,0.012159347534179688,0.010728836059570312
