mode,load,0_resnet18-32,1_resnet18-32,2_resnet18-32,3_resnet18-32
mig,0.1,15.138387680053711,15.181541442871094,15.201807022094727,25.4518985748291
mig,0.2,15.149354934692383,15.164613723754883,15.215873718261719,25.574922561645508
mig,0.3,15.099763870239258,15.151739120483398,15.189647674560547,25.4824161529541
mig,0.4,15.121221542358398,15.152215957641602,15.17176628112793,25.50649642944336
mig,0.5,15.165328979492188,15.215158462524414,15.22517204284668,25.53868293762207
mig,0.6,15.131235122680664,15.174150466918945,15.188455581665039,25.51126480102539
mig,0.7,15.079975128173828,15.122175216674805,15.157938003540039,25.523900985717773
mig,0.8,15.150070190429688,15.180349349975586,15.21158218383789,25.615453720092773
mig,0.9,15.162944793701172,15.167236328125,15.239477157592773,25.679826736450195
mig,1.0,15.132904052734375,15.158653259277344,15.205144882202148,25.783300399780273
