mode,load,0_resnet18-32,1_resnet18-32,2_resnet18-32,3_resnet18-32
mig,0.1,13.501882553100586,13.403534889221195,13.79189491271973,25.386571884155273
mig,0.2,20.165228843688976,19.36638355255127,19.44677829742432,35.73002815246582
mig,0.3,23.631811141967773,24.23558235168457,24.0231990814209,46.69666290283204
mig,0.4,26.204991340637207,26.03435516357422,27.320289611816413,48.92795085906982
mig,0.5,31.605863571167,32.2108268737793,30.52763938903809,58.85310173034668
mig,0.6,40.98153114318848,41.176867485046394,41.24541282653809,75.42428970336917
mig,0.7,50.75430870056152,50.10874271392822,46.62799835205078,104.8030614852905
mig,0.8,83.61644744873047,67.39625930786133,76.53441429138185,142.30632781982422
mig,0.9,146.51799201965332,107.75628089904787,138.8418197631836,343.86253356933594
mig,1.0,582.8530788421631,848.9601612091064,858.2906723022461,972.8832244873047
