mode,load,0_vgg11-4,1_vgg13-4,2_vgg19-16
mps-uncap,0.8,2.0949840545654297,2.391338348388672,15.345335006713867
mps-uncap,0.9,25.771379470825195,29.48307991027832,114.81904983520508
mps-uncap,1.0,1216.336727142334,723.4179973602295,4116.27197265625
mps-uncap,0.5,0.026226043701171875,0.025510787963867188,0.02765655517578125
mps-uncap,0.6,0.025510787963867188,0.025272369384765625,1.1489391326904297
mps-uncap,0.7,0.029206275939941406,0.025510787963867188,9.783029556274414
mps-uncap,0.1,0.03981590270996094,0.041484832763671875,0.04124641418457031
mps-uncap,0.2,0.0400543212890625,0.0400543212890625,0.030517578125
mps-uncap,0.3,0.028848648071289062,0.030517578125,0.0286102294921875
mps-uncap,0.4,0.026941299438476562,0.025987625122070312,0.02765655517578125
