mode,load,0_vgg11-4,1_vgg13-4,2_vgg19-16
mps-uncap,0.8,22.97306060791016,23.766517639160153,75.76847076416016
mps-uncap,0.9,100.36158561706543,113.90562057495123,396.8574762344362
mps-uncap,1.0,1790.7223939895632,1809.4053268432617,7310.067367553711
mps-uncap,0.5,4.186820983886719,4.189848899841309,15.526103973388672
mps-uncap,0.6,7.068157196044922,8.978724479675293,27.985954284667972
mps-uncap,0.7,15.583062171936033,13.494491577148438,51.42183303833007
mps-uncap,0.1,0.04458427429199219,0.04761219024658203,0.05311965942382817
mps-uncap,0.2,0.04506111145019531,0.04863739013671875,7.923126220703125
mps-uncap,0.3,0.3211975097656262,1.0509967803955087,9.655094146728512
mps-uncap,0.4,1.8534660339355475,2.246832847595215,13.61072063446045
