mode,load,0_vgg11-4,1_vgg13-4,2_vgg19-16
mps-uncap,0.8,102.59556770324707,133.4550380706787,163.1622314453125
mps-uncap,0.9,182.74164199829102,344.38443183898926,597.3541736602783
mps-uncap,1.0,2086.0118865966797,2006.7343711853027,7503.414154052734
mps-uncap,0.5,31.386375427246094,26.734590530395508,48.35033416748047
mps-uncap,0.6,41.61667823791504,41.84985160827637,106.85276985168457
mps-uncap,0.7,66.90335273742676,59.152841567993164,138.17501068115234
mps-uncap,0.1,8.151769638061523,10.857582092285156,18.079280853271484
mps-uncap,0.2,14.024734497070312,14.650344848632812,29.29234504699707
mps-uncap,0.3,18.420934677124023,18.056154251098633,60.05263328552246
mps-uncap,0.4,19.789457321166992,17.347097396850586,51.78546905517578
