mode,load,0_vgg11-4,1_vgg13-4,2_vgg19-16
mps-uncap,0.8,66.84557914733888,67.50865936279332,140.37752151489258
mps-uncap,0.9,173.40543270111093,259.91985797882074,570.3695440292358
mps-uncap,1.0,2009.237847328186,1924.0006828308105,7468.991913795471
mps-uncap,0.5,20.52399635314942,21.675145626068122,49.72416877746584
mps-uncap,0.6,28.891324996948242,31.480410099029562,84.53287124633789
mps-uncap,0.7,51.34905338287354,45.87596654891964,116.41001701354979
mps-uncap,0.1,12.932276725769047,13.40493440628053,29.86643791198729
mps-uncap,0.2,11.065640449523922,13.651523590087896,32.96254158020021
mps-uncap,0.3,13.029613494873047,14.8114013671875,38.58015537261955
mps-uncap,0.4,16.430454254150394,16.672928333282407,47.41790533065798
