mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-2,2_resnet18-8,3_vgg13-32
mps-uncap,1.0,0.0007152557373046875,0.009775161743164062,0.0007152557373046875,0.023603439331054688
