mode,load,0_squeezenet1_1-2,1_vgg11-4,2_vgg19-2
mps-uncap,0.8,6.540775299072267,9.451508522033691,12.12096214294434
mps-uncap,0.9,11.868333816528322,20.905637741088867,22.85614013671875
mps-uncap,1.0,49.86524581909181,63.294744491577156,78.18663120269778
mps-uncap,0.5,4.836273193359376,4.638814926147462,5.886077880859375
mps-uncap,0.6,5.452084541320801,5.292510986328123,7.137298583984375
mps-uncap,0.7,6.086874008178712,7.105183601379395,9.080362319946289
mps-uncap,0.1,3.009891510009766,2.508997917175293,3.1431674957275395
mps-uncap,0.2,3.5905361175537123,2.893686294555664,3.759336471557617
mps-uncap,0.3,4.262685775756836,3.308892250061035,4.23281192779541
mps-uncap,0.4,4.549980163574219,3.7233352661132817,4.601526260375974
