mode,load,0_squeezenet1_1-2,1_vgg11-4,2_vgg19-2
mps-uncap,0.8,12.307169437408447,18.1697726249695,25.18610954284673
mps-uncap,0.9,22.752647399902354,54.51579093933093,69.11685943603494
mps-uncap,1.0,86.4304256439209,110.96508026123053,133.66101980209345
mps-uncap,0.5,8.355593681335483,8.001918792724608,9.972238540649395
mps-uncap,0.6,9.510068893432617,9.08475399017334,12.715387344360353
mps-uncap,0.7,10.59768915176391,13.266746997833252,16.39483690261839
mps-uncap,0.1,4.610776901245117,3.6081194877624525,4.423789978027343
mps-uncap,0.2,5.488309860229492,4.42397117614746,5.764169692993163
mps-uncap,0.3,6.577088832855226,5.271627902984618,6.760246753692627
mps-uncap,0.4,7.260646820068361,6.536815166473389,7.488014698028557
