mode,load,0_squeezenet1_1-2,1_vgg11-4,2_vgg19-2
mps-uncap,0.8,0.9696483612060547,1.8208026885986328,2.2475719451904297
mps-uncap,0.9,0.9436607360839844,1.8391609191894531,2.2614002227783203
mps-uncap,1.0,0.9515285491943359,1.8355846405029297,2.263784408569336
mps-uncap,0.5,0.9670257568359375,1.8231868743896484,2.2292137145996094
mps-uncap,0.6,0.9510517120361328,1.8246173858642578,2.2420883178710938
mps-uncap,0.7,0.9670257568359375,1.8246173858642578,2.2580623626708984
mps-uncap,0.1,0.9710788726806641,1.8355846405029297,2.246856689453125
mps-uncap,0.2,0.9894371032714844,1.8281936645507812,2.2459030151367188
mps-uncap,0.3,0.9636878967285156,1.8336772918701172,2.240419387817383
mps-uncap,0.4,0.9660720825195312,1.8274784088134766,2.236604690551758
