mode,load,0_squeezenet1_1-2,1_vgg11-4,2_vgg19-2
mps-uncap,0.8,0.9377002716064453,1.8076896667480469,2.2313594818115234
mps-uncap,0.9,0.9119510650634766,1.8191337585449219,2.2368431091308594
mps-uncap,1.0,0.9098052978515625,1.8248558044433594,2.239704132080078
mps-uncap,0.5,0.9446144104003906,1.8093585968017578,2.2132396697998047
mps-uncap,0.6,0.9274482727050781,1.8095970153808594,2.224445343017578
mps-uncap,0.7,0.9365081787109375,1.80816650390625,2.243518829345703
mps-uncap,0.1,0.9598731994628906,1.8148422241210938,2.2306442260742188
mps-uncap,0.2,0.9531974792480469,1.8181800842285156,2.228975296020508
mps-uncap,0.3,0.9465217590332031,1.8198490142822266,2.228975296020508
mps-uncap,0.4,0.9472370147705078,1.8122196197509766,2.2208690643310547
