mode,load,0_squeezenet1_1-2,1_vgg11-4,2_vgg19-2
mps-uncap,0.8,21.581411361694336,33.07700157165527,48.78044128417969
mps-uncap,0.9,35.501718521118164,79.43105697631836,109.57455635070801
mps-uncap,1.0,120.78356742858887,171.23818397521973,157.3772430419922
mps-uncap,0.5,14.643430709838867,17.937421798706055,19.33884620666504
mps-uncap,0.6,19.73414421081543,15.19155502319336,25.214672088623047
mps-uncap,0.7,22.655248641967773,26.342153549194336,27.159929275512695
mps-uncap,0.1,6.548404693603516,4.485845565795898,7.575035095214844
mps-uncap,0.2,8.432865142822266,9.600400924682617,8.482694625854492
mps-uncap,0.3,10.208368301391602,10.406017303466797,9.624958038330078
mps-uncap,0.4,19.742250442504883,14.329910278320312,12.500286102294922
