mode,load,0_squeezenet1_1-2,1_vgg11-4,2_vgg19-2
mps-uncap,0.8,2.802610397338867,3.6537647247314453,4.733085632324219
mps-uncap,0.9,3.9300918579101562,6.374955177307129,7.823705673217773
mps-uncap,1.0,11.318683624267578,17.777442932128906,20.8280086517334
mps-uncap,0.5,2.5626420974731445,2.4368762969970703,3.3049583435058594
mps-uncap,0.6,2.6280879974365234,2.744436264038086,3.737926483154297
mps-uncap,0.7,2.7948617935180664,3.048419952392578,4.218339920043945
mps-uncap,0.1,2.663850784301758,2.018451690673828,2.532482147216797
mps-uncap,0.2,2.787470817565918,2.008199691772461,2.5260448455810547
mps-uncap,0.3,2.6998519897460938,2.067446708679199,2.5850534439086914
mps-uncap,0.4,2.631664276123047,2.1904706954956055,2.7490854263305664
