mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-32
mps-uncap,0.8,0.011920928955078125,0.010728836059570312,0.010728836059570312
mps-uncap,0.9,0.013113021850585938,0.011205673217773438,0.011444091796875
mps-uncap,1.0,0.0133514404296875,0.011205673217773438,0.011444091796875
mps-uncap,0.5,0.01239776611328125,0.010967254638671875,0.009298324584960938
mps-uncap,0.6,0.011682510375976562,0.010728836059570312,0.010967254638671875
mps-uncap,0.7,0.011205673217773438,0.009298324584960938,0.011205673217773438
mps-uncap,0.1,0.019311904907226562,0.0209808349609375,0.021457672119140625
mps-uncap,0.2,0.0152587890625,0.013828277587890625,0.011682510375976562
mps-uncap,0.3,0.014781951904296875,0.011444091796875,0.010728836059570312
mps-uncap,0.4,0.012874603271484375,0.01049041748046875,0.01049041748046875
