mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-32
mps-uncap,0.8,141.35050773620605,63.508477210998365,312.78626918792713
mps-uncap,0.9,550.5287361145016,73.41838359832775,1292.8925943374634
mps-uncap,1.0,3007.6607704162593,5630.490758419037,4510.932791233063
mps-uncap,0.5,48.84827136993406,15.747518539428667,53.76530170440674
mps-uncap,0.6,67.27758407592773,25.168721675872785,90.38924217224118
mps-uncap,0.7,95.37703752517699,50.62183380126953,166.97163820266715
mps-uncap,0.1,16.358661651611335,1.4885091781616362,15.135312080383281
mps-uncap,0.2,12.782845497131326,7.498354911804199,28.026223182678223
mps-uncap,0.3,18.809843063354485,11.279299259185791,32.9988527297973
mps-uncap,0.4,37.87508964538579,12.508211135864265,44.625673294067376
