mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-32
mps-uncap,0.8,36.03005409240723,7.929801940917969,19.166946411132812
mps-uncap,0.9,53.09319496154785,9.27281379699707,19.443273544311523
mps-uncap,1.0,57.93952941894531,15.090107917785645,19.40929889678955
mps-uncap,0.5,16.904473304748535,2.418994903564453,18.76974105834961
mps-uncap,0.6,21.8050479888916,3.0586719512939453,19.02604103088379
mps-uncap,0.7,25.06566047668457,5.028724670410156,19.024014472961426
mps-uncap,0.1,20.194530487060547,2.5305747985839844,18.593549728393555
mps-uncap,0.2,20.026683807373047,2.464771270751953,18.3408260345459
mps-uncap,0.3,17.52758026123047,2.4613142013549805,18.45240592956543
mps-uncap,0.4,15.998125076293945,2.427816390991211,18.610715866088867
