mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-32
mps-uncap,0.8,68.36867332458496,29.108285903930668,153.17330360412598
mps-uncap,0.9,296.1733341217041,36.78381443023681,1168.5787200927734
mps-uncap,1.0,2461.022853851318,5046.804308891296,4188.280344009399
mps-uncap,0.5,12.929248809814467,4.897117614746095,26.643896102905266
mps-uncap,0.6,20.148515701293945,9.795594215393065,48.74129295349122
mps-uncap,0.7,40.84277153015136,19.138908386230483,81.03098869323739
mps-uncap,0.1,0.053644180297851576,0.047206878662109375,0.05388259887695317
mps-uncap,0.2,0.049924850463867194,0.04792213439941406,11.785507202148438
mps-uncap,0.3,0.06356239318847676,1.1284828186035163,16.234588623046882
mps-uncap,0.4,7.133865356445313,2.5477886199951216,22.190523147583026
