mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-32
mps-uncap,0.8,237.41579055786133,145.50423622131348,402.4171829223633
mps-uncap,0.9,752.326488494873,144.64521408081055,1439.7499561309814
mps-uncap,1.0,3161.266326904297,5790.706396102905,4696.330785751343
mps-uncap,0.5,135.71643829345703,34.14177894592285,104.06899452209473
mps-uncap,0.6,201.8270492553711,62.47520446777344,176.9266128540039
mps-uncap,0.7,174.6840476989746,103.31392288208008,232.58233070373535
mps-uncap,0.1,50.51398277282715,22.267580032348633,44.693708419799805
mps-uncap,0.2,45.581817626953125,20.048141479492188,63.48395347595215
mps-uncap,0.3,90.26479721069336,24.04475212097168,62.63113021850586
mps-uncap,0.4,103.47223281860352,32.58848190307617,81.10833168029785
