mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-32
mps-uncap,0.8,111.19866371154785,39.8016929626465,172.39952087402344
mps-uncap,0.9,352.26988792419434,47.166824340820305,1188.6163234710693
mps-uncap,1.0,2519.8943138122554,5061.4524364471445,4207.189321517944
mps-uncap,0.5,42.978024482727065,15.095186233520508,45.19162178039551
mps-uncap,0.6,56.75730705261231,17.093777656555172,67.38367080688478
mps-uncap,0.7,76.70557498931885,29.422187805175785,101.49924755096455
mps-uncap,0.1,27.695131301879886,3.636980056762702,26.11474990844727
mps-uncap,0.2,29.24509048461914,9.001922607421875,30.883312225341797
mps-uncap,0.3,29.788923263549812,12.049293518066408,34.78536605834961
mps-uncap,0.4,37.059783935546875,14.233827590942383,40.6375885009766
