mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-32
mps-uncap,0.8,8.455038070678711,1.7321109771728516,16.13020896911621
mps-uncap,0.9,8.620738983154297,1.7969608306884766,16.19577407836914
mps-uncap,1.0,9.327888488769531,1.8651485443115234,17.036914825439453
mps-uncap,0.5,8.59522819519043,1.7344951629638672,15.928983688354492
mps-uncap,0.6,8.647441864013672,1.7409324645996094,16.045570373535156
mps-uncap,0.7,8.602619171142578,1.7337799072265625,16.033411026000977
mps-uncap,0.1,10.036230087280273,2.332925796508789,18.13340187072754
mps-uncap,0.2,8.689165115356445,1.7380714416503906,15.923023223876953
mps-uncap,0.3,8.607625961303711,1.7237663269042969,15.965938568115234
mps-uncap,0.4,8.534431457519531,1.7418861389160156,15.943527221679688
