mode,load,0_inception_v3-8,1_vgg13-2,2_vgg13-32
mps-uncap,0.8,180.83763122558597,76.45771503448486,331.6970634460446
mps-uncap,0.9,609.5489215850826,83.857114315033,1313.340859413147
mps-uncap,1.0,3069.7309875488277,5640.362522602082,4530.81282377243
mps-uncap,0.5,90.60364246368407,22.979440689086907,71.65955543518064
mps-uncap,0.6,105.49750328063956,34.44070100784301,109.81279373168941
mps-uncap,0.7,133.1336665153503,62.9332351684569,186.6814064979551
mps-uncap,0.1,36.27481460571289,16.920180320739764,36.1892366409301
mps-uncap,0.2,38.8329267501831,15.882682800292969,47.95098304748535
mps-uncap,0.3,43.76957893371581,16.041390895843506,51.38166427612299
mps-uncap,0.4,62.6952481269837,19.774532318115245,63.86021614074706
