mode,load,0_mobilenet_v3_small-2,1_squeezenet1_1-4,2_vgg16-2
mps-uncap,0.8,2.2896528244018555,1.0797977447509766,1.8672943115234375
mps-uncap,0.9,3.7736892700195312,2.772808074951172,3.628969192504883
mps-uncap,1.0,11.260986328125,226.2732982635498,17.534494400024414
mps-uncap,0.5,0.27680397033691406,0.05030632019042969,0.041961669921875
mps-uncap,0.6,0.7175207138061523,0.3432035446166992,0.2357959747314453
mps-uncap,0.7,1.1838674545288086,0.3819465637207031,0.7398128509521484
mps-uncap,0.1,0.04482269287109375,0.04291534423828125,0.044345855712890625
mps-uncap,0.2,0.045299530029296875,0.04124641418457031,0.04291534423828125
mps-uncap,0.3,0.04506111145019531,0.04363059997558594,0.043392181396484375
mps-uncap,0.4,0.438690185546875,0.047206878662109375,0.04291534423828125
