mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16,2_mobilenet_v2-16,3_mobilenet_v2-16
mig,1.0,0.0209808349609375,0.000476837158203125,0.000476837158203125,0.0007152557373046875
