mode,load,0_densenet169-4,1_mobilenet_v2-32,2_mobilenet_v3_small-32,3_resnet18-32
mps-uncap,1.0,0.0007152557373046875,0.0007152557373046875,0.009298324584960938,0.0007152557373046875
