mode,load,0_densenet169-8,1_resnet34-8,2_vgg13-2
mps-uncap,0.8,108.04581642150879,55.669546127319336,32.11331367492676
mps-uncap,0.9,172.26552963256836,127.44140625,53.23147773742676
mps-uncap,1.0,2107.2216033935547,1267.2147750854492,461.96603775024414
mps-uncap,0.5,357.9592704772949,315.3219223022461,302.1271228790283
mps-uncap,0.6,62.40081787109375,34.03115272521973,12.30478286743164
mps-uncap,0.7,56.662797927856445,40.6341552734375,18.6309814453125
mps-uncap,0.1,29.241085052490234,6.831645965576172,3.535747528076172
mps-uncap,0.2,33.64443778991699,12.659549713134766,4.433631896972656
mps-uncap,0.3,33.17761421203613,12.120485305786133,9.288549423217773
mps-uncap,0.4,38.28072547912598,18.938064575195312,8.082389831542969
