mode,load,0_resnet152-16,1_efficientnet_b6-8,2_mobilenet_v2-8
mps-uncap,1.0,42.389631271362305,38.44118118286133,19.751310348510742
mig,1.0,44.085025787353516,46.762943267822266,19.978046417236328
