mode,load,0_resnet152-16,1_efficientnet_b6-8,2_mobilenet_v2-8
mps-uncap,1.0,31.260113716125492,29.287919998168945,9.284496307373043
mig,1.0,32.13609218597412,36.84866428375244,5.789673328399658
