mode,load,0_resnet152-16,1_efficientnet_b6-8,2_mobilenet_v2-8
mps-uncap,1.0,30.225515365600586,28.0759334564209,5.9223175048828125
mig,1.0,30.47919273376465,35.71200370788574,5.166053771972656
