mode,load,0_resnet152-16,1_efficientnet_b6-8,2_mobilenet_v2-8
mps-uncap,1.0,29.017210006713867,19.141435623168945,4.583835601806641
mig,1.0,29.798030853271484,35.07590293884277,4.967927932739258
