mode,load,0_resnet152-16,1_efficientnet_b6-8,2_mobilenet_v2-8
mps-uncap,1.0,0.000476837158203125,0.009059906005859375,0.000476837158203125
mig,1.0,0.000476837158203125,0.007867813110351562,0.0054836273193359375
