mode,load,0_efficientnet_b6-8,1_resnet34-8,2_squeezenet1_1-4
mps-uncap,0.8,24.97231960296631,6.450414657592773,2.7282238006591797
mps-uncap,0.9,46.69654369354248,10.818958282470703,4.12440299987793
mps-uncap,1.0,245.26214599609375,44.4638729095459,11.513471603393555
mps-uncap,0.5,16.53420925140381,4.903554916381836,2.6035308837890625
mps-uncap,0.6,17.415523529052734,5.322933197021484,2.4950504302978516
mps-uncap,0.7,19.499540328979492,5.333423614501953,2.5072097778320312
mps-uncap,0.1,24.066686630249023,4.989743232727051,2.5098323822021484
mps-uncap,0.2,18.522024154663086,4.867911338806152,2.5529861450195312
mps-uncap,0.3,17.801523208618164,4.933834075927734,2.6350021362304688
mps-uncap,0.4,17.040729522705078,5.053997039794922,2.6241540908813477
