mode,load,0_efficientnet_b6-8,1_resnet34-8,2_squeezenet1_1-4
mps-uncap,0.8,18.987364768981934,6.939048767089845,3.135461807250977
mps-uncap,0.9,19.276266098022457,7.044239044189454,3.196907043457032
mps-uncap,1.0,19.60841178894043,7.106561660766603,3.246483802795409
mps-uncap,0.5,18.63171100616455,6.351823806762694,3.233861923217775
mps-uncap,0.6,18.55449914932251,6.7759180068969735,3.1076908111572266
mps-uncap,0.7,18.742280006408688,6.469154357910156,3.316164016723633
mps-uncap,0.1,26.300058364868164,5.740823745727538,2.9386997222900386
mps-uncap,0.2,25.552854537963867,6.034483909606935,3.1033802032470703
mps-uncap,0.3,24.24198389053345,6.398088932037351,3.018491268157959
mps-uncap,0.4,22.873909473419168,6.315948963165284,3.203811645507813
