mode,load,0_efficientnet_b6-8,1_resnet34-8,2_squeezenet1_1-4
mps-uncap,0.8,114.15505409240723,48.888444900512695,27.36353874206543
mps-uncap,0.9,383.8026523590088,136.79146766662598,39.52479362487793
mps-uncap,1.0,1509.4003677368164,318.4020519256592,100.71253776550293
mps-uncap,0.5,41.701555252075195,21.002769470214844,14.087438583374023
mps-uncap,0.6,115.48280715942383,22.492170333862305,15.726804733276367
mps-uncap,0.7,95.22628784179688,35.149574279785156,26.67546272277832
mps-uncap,0.1,24.489164352416992,6.5288543701171875,4.367828369140625
mps-uncap,0.2,47.34635353088379,10.896921157836914,7.260799407958984
mps-uncap,0.3,56.98966979980469,16.45684242248535,12.873411178588867
mps-uncap,0.4,50.85873603820801,14.715194702148438,12.25733757019043
