mode,load,0_efficientnet_b6-8,1_resnet34-8,2_squeezenet1_1-4
mps-uncap,0.8,0.011444091796875,0.008821487426757812,0.0073909759521484375
mps-uncap,0.9,0.011444091796875,0.008106231689453125,0.00762939453125
mps-uncap,1.0,0.011682510375976562,0.010013580322265625,0.00762939453125
mps-uncap,0.5,0.010728836059570312,0.00858306884765625,0.008344650268554688
mps-uncap,0.6,0.009775161743164062,0.010013580322265625,0.008106231689453125
mps-uncap,0.7,0.010967254638671875,0.008344650268554688,0.0073909759521484375
mps-uncap,0.1,0.014781951904296875,0.011205673217773438,0.0095367431640625
mps-uncap,0.2,0.012874603271484375,0.010967254638671875,0.009775161743164062
mps-uncap,0.3,0.01239776611328125,0.01049041748046875,0.009298324584960938
mps-uncap,0.4,0.010013580322265625,0.010728836059570312,0.008344650268554688
