mode,load,0_efficientnet_b6-8,1_resnet34-8,2_squeezenet1_1-4
mps-uncap,0.8,60.61036586761477,18.020248413085938,7.478666305541995
mps-uncap,0.9,159.027123451233,36.25607490539554,12.320280075073242
mps-uncap,1.0,1116.3678646087646,176.5309810638429,34.11927223205566
mps-uncap,0.5,29.745912551879886,9.482288360595705,5.512237548828125
mps-uncap,0.6,36.55552864074707,11.090278625488283,5.47027587890625
mps-uncap,0.7,44.089603424072266,12.046575546264648,6.002855300903322
mps-uncap,0.1,25.670766830444336,5.501151084899902,2.9247283935546875
mps-uncap,0.2,27.14109420776369,6.8064928054809615,3.846406936645508
mps-uncap,0.3,28.066635131835938,8.115911483764648,4.665398597717287
mps-uncap,0.4,28.573751449584964,9.29396152496338,5.229711532592773
