mode,load,0_efficientnet_b6-8,1_resnet34-8,2_squeezenet1_1-4
mps-uncap,0.8,18.40379238128662,6.2488555908203125,2.54664421081543
mps-uncap,0.9,18.805837631225586,6.527376174926759,2.6764869689941406
mps-uncap,1.0,19.24605369567871,6.68644905090332,2.8059005737304688
mps-uncap,0.5,17.330455780029297,5.417609214782715,2.5818347930908203
mps-uncap,0.6,17.431926727294922,5.858516693115235,2.517223358154297
mps-uncap,0.7,17.712974548339844,5.731105804443359,2.561044692993166
mps-uncap,0.1,25.49581527709961,5.265021324157715,2.6810169219970703
mps-uncap,0.2,24.16529655456543,5.309891700744629,2.7071475982666016
mps-uncap,0.3,18.523573875427246,5.431890487670898,2.734637260437012
mps-uncap,0.4,17.783379554748535,5.50386905670166,2.6857852935791016
