mode,load,0_efficientnet_b6-8,1_resnet34-8,2_squeezenet1_1-4
mps-uncap,0.8,11.492252349853516,2.5396347045898438,0.9622573852539062
mps-uncap,0.9,11.607170104980469,2.5396347045898438,0.9512901306152344
mps-uncap,1.0,12.580394744873047,2.5055408477783203,0.9469985961914062
mps-uncap,0.5,11.580467224121094,2.5250911712646484,0.9551048278808594
mps-uncap,0.6,11.475801467895508,2.5246143341064453,0.9617805480957031
mps-uncap,0.7,11.490345001220703,2.5482177734375,0.9500980377197266
mps-uncap,0.1,11.501312255859375,2.5491714477539062,0.9627342224121094
mps-uncap,0.2,11.498451232910156,2.5031566619873047,0.9748935699462891
mps-uncap,0.3,11.469602584838867,2.5000572204589844,1.0037422180175781
mps-uncap,0.4,11.466741561889648,2.52532958984375,0.9772777557373047
