mode,load,0_efficientnet_b5-4,1_resnet50-16,2_vgg16-2
mps-uncap,0.8,29.42061424255371,15.696048736572266,8.584022521972656
mps-uncap,0.9,29.958486557006836,15.814542770385742,8.071184158325195
mps-uncap,1.0,33.652305603027344,13.972997665405273,7.3871612548828125
mps-uncap,0.5,31.035423278808594,14.013051986694336,7.839202880859375
mps-uncap,0.6,31.563997268676758,14.729738235473633,7.923126220703125
mps-uncap,0.7,33.58030319213867,14.851808547973633,8.018016815185547
mps-uncap,0.1,37.05430030822754,16.05367660522461,7.600545883178711
mps-uncap,0.2,29.94251251220703,14.189481735229492,8.165359497070312
mps-uncap,0.3,30.031204223632812,14.744043350219727,8.373260498046875
mps-uncap,0.4,28.805255889892578,16.6623592376709,9.031057357788086
