mode,load,0_efficientnet_b5-4,1_resnet50-16,2_vgg16-2
mps-uncap,0.8,190.86337089538574,358.57605934143066,88.80233764648438
mps-uncap,0.9,706.8285942077637,2289.372682571411,761.3294124603271
mps-uncap,1.0,9576.82490348816,3886.67631149292,6608.640432357788
mps-uncap,0.5,71.8843936920166,48.79045486450195,18.515586853027344
mps-uncap,0.6,115.51737785339355,103.80291938781738,37.12964057922363
mps-uncap,0.7,189.6519660949707,102.31900215148926,49.213409423828125
mps-uncap,0.1,26.502132415771484,16.170740127563477,5.707025527954102
mps-uncap,0.2,38.980722427368164,18.249034881591797,8.783102035522461
mps-uncap,0.3,38.04898262023926,35.277366638183594,14.515161514282227
mps-uncap,0.4,57.20114707946777,36.12494468688965,17.899513244628906
