mode,load,0_efficientnet_b5-4,1_resnet50-16,2_vgg16-2
mps-uncap,0.8,15.523910522460938,25.461435317993164,6.32476806640625
mps-uncap,0.9,72.7529525756836,1321.4514255523682,137.1546983718872
mps-uncap,1.0,3561.7265701293945,2233.0955266952515,3288.6123657226562
mps-uncap,0.5,0.030279159545898438,0.028848648071289062,0.025510787963867188
mps-uncap,0.6,0.029802322387695312,1.5115737915039062,0.028848648071289062
mps-uncap,0.7,4.560232162475586,6.653308868408203,1.5647411346435547
mps-uncap,0.1,0.04267692565917969,0.040531158447265625,0.04029273986816406
mps-uncap,0.2,0.033855438232421875,0.029802322387695312,0.028371810913085938
mps-uncap,0.3,0.031948089599609375,0.029087066650390625,0.026941299438476562
mps-uncap,0.4,0.030994415283203125,0.027179718017578125,0.027418136596679688
