mode,load,0_alexnet-8,1_resnet152-8,2_vgg13-8
mps-uncap,0.8,32.294511795043945,176.28121376037598,93.25265884399414
mps-uncap,0.9,54.75592613220215,273.6821174621582,101.85861587524414
mps-uncap,1.0,205.94239234924316,920.0148582458496,411.61227226257324
mps-uncap,0.5,15.120983123779297,36.37290000915527,18.421649932861328
mps-uncap,0.6,11.137723922729492,55.299997329711914,38.63024711608887
mps-uncap,0.7,19.80304718017578,120.30267715454102,46.14567756652832
mps-uncap,0.1,2.937793731689453,16.510009765625,8.854389190673828
mps-uncap,0.2,4.775285720825195,39.43467140197754,8.537530899047852
mps-uncap,0.3,5.024433135986328,32.288312911987305,13.035058975219727
mps-uncap,0.4,5.658864974975586,26.31068229675293,18.256187438964844
