mode,load,0_alexnet-8,1_resnet152-8,2_vgg13-8
mps-uncap,0.8,1.0216236114501953,8.81052017211914,4.43577766418457
mps-uncap,0.9,1.0180473327636719,8.840322494506836,4.433155059814453
mps-uncap,1.0,1.0349750518798828,9.347677230834961,4.549503326416016
mps-uncap,0.5,1.0056495666503906,8.956432342529297,4.4040679931640625
mps-uncap,0.6,1.0027885437011719,8.804559707641602,4.412174224853516
mps-uncap,0.7,1.0020732879638672,8.739233016967773,4.421472549438477
mps-uncap,0.1,1.0106563568115234,8.760213851928711,4.396915435791016
mps-uncap,0.2,0.9777545928955078,8.776426315307617,4.402399063110352
mps-uncap,0.3,1.0080337524414062,8.795499801635742,4.396677017211914
mps-uncap,0.4,1.0104179382324219,8.694171905517578,4.395484924316406
