mode,load,0_alexnet-8,1_resnet152-8,2_vgg13-8
mps-uncap,0.8,0.39255619049072266,0.061511993408203125,3.4062862396240234
mps-uncap,0.9,2.034306526184082,11.969566345214844,7.656693458557129
mps-uncap,1.0,34.63912010192871,163.9692783355713,147.46546745300293
mps-uncap,0.5,0.04029273986816406,0.05888938903808594,0.04506111145019531
mps-uncap,0.6,0.04291534423828125,0.05745887756347656,0.049114227294921875
mps-uncap,0.7,0.041484832763671875,0.054836273193359375,0.8311271667480469
mps-uncap,0.1,0.04649162292480469,0.060439109802246094,0.05125999450683594
mps-uncap,0.2,0.04410743713378906,0.05888938903808594,0.047206878662109375
mps-uncap,0.3,0.0438690185546875,0.05984306335449219,0.04553794860839844
mps-uncap,0.4,0.04363059997558594,0.06008148193359375,0.0438690185546875
