mode,load,0_alexnet-8,1_resnet152-8,2_vgg13-8
mps-uncap,0.8,15.005373954772947,130.9692621231079,41.92285537719728
mps-uncap,0.9,29.42332267761231,202.13082313537603,67.54603147506731
mps-uncap,1.0,163.73273849487296,832.5051403045654,375.98005294799805
mps-uncap,0.5,4.388506412506103,25.53042650222781,11.383810043334956
mps-uncap,0.6,5.617647171020503,34.52769517898555,15.993709564208997
mps-uncap,0.7,7.845807075500482,61.21534347534167,23.70381355285643
mps-uncap,0.1,1.20810031890869,15.09325504302979,3.8413333892822217
mps-uncap,0.2,1.6348958015441895,19.23131942749024,4.858007431030276
mps-uncap,0.3,2.3815393447875897,21.128664016723615,7.28260040283203
mps-uncap,0.4,3.044147491455076,21.81999206542969,8.646459579467775
