mode,load,0_alexnet-8,1_resnet152-8,2_vgg13-8
mps-uncap,0.8,36.00764274597168,214.68329429626465,98.27208518981934
mps-uncap,0.9,58.69650840759277,318.1281089782715,108.80517959594727
mps-uncap,1.0,208.97960662841797,964.1008377075195,417.68646240234375
mps-uncap,0.5,17.91667938232422,62.355995178222656,23.871898651123047
mps-uncap,0.6,14.861583709716797,85.83307266235352,44.320106506347656
mps-uncap,0.7,21.972179412841797,136.03496551513672,51.290035247802734
mps-uncap,0.1,4.955053329467773,33.838748931884766,13.385534286499023
mps-uncap,0.2,6.053924560546875,48.85578155517578,13.520240783691406
mps-uncap,0.3,7.94672966003418,45.62091827392578,17.46511459350586
mps-uncap,0.4,8.449554443359375,42.65761375427246,22.715091705322266
