mode,load,0_alexnet-8,1_resnet152-8,2_vgg13-8
mps-uncap,0.8,2.335071563720703,22.678613662719727,5.416154861450195
mps-uncap,0.9,2.7801990509033203,33.17737579345703,5.789518356323242
mps-uncap,1.0,3.3080577850341797,44.30556297302246,6.4258575439453125
mps-uncap,0.5,1.3270378112792969,16.8149471282959,4.846096038818359
mps-uncap,0.6,1.4617443084716797,16.864895820617676,4.99415397644043
mps-uncap,0.7,1.7693042755126953,17.977476119995117,5.124092102050781
mps-uncap,0.1,1.369476318359375,17.397522926330566,4.48918342590332
mps-uncap,0.2,1.2832880020141602,17.595529556274414,4.508256912231445
mps-uncap,0.3,1.3492107391357422,18.433570861816406,4.514455795288086
mps-uncap,0.4,1.3580322265625,17.809152603149414,4.637598991394043
