mode,load,0_alexnet-8,1_resnet152-8,2_vgg13-8
mps-uncap,0.8,3.278374671936035,32.012939453125,8.828163146972656
mps-uncap,0.9,4.801511764526367,44.534921646118164,13.466477394104004
mps-uncap,1.0,38.05351257324219,207.07988739013672,154.04653549194336
mps-uncap,0.5,1.4941692352294922,17.99190044403076,5.119085311889648
mps-uncap,0.6,2.0961761474609375,19.403696060180664,5.61976432800293
mps-uncap,0.7,2.4557113647460938,22.133350372314453,6.299614906311035
mps-uncap,0.1,1.430511474609375,17.508983612060547,4.553079605102539
mps-uncap,0.2,1.35040283203125,17.824172973632812,4.614114761352539
mps-uncap,0.3,1.4286041259765625,18.90397071838379,4.82940673828125
mps-uncap,0.4,1.4507770538330078,18.42331886291504,4.99415397644043
