mode,load,0_resnet101-16,1_vgg11-2,2_vgg19-32
mps-uncap,0.8,32.49967098236084,5.8258771896362305,23.61583709716797
mps-uncap,0.9,69.8859691619873,7.136106491088867,25.136709213256836
mps-uncap,1.0,75.70219039916992,7.974863052368164,25.835514068603516
mps-uncap,0.5,12.723326683044434,1.7758607864379883,21.49820327758789
mps-uncap,0.6,16.872882843017578,2.2766590118408203,21.91329002380371
mps-uncap,0.7,26.64470672607422,3.870248794555664,22.79210090637207
mps-uncap,0.1,12.796163558959961,1.775503158569336,20.241260528564453
mps-uncap,0.2,12.574553489685059,1.744985580444336,20.290374755859375
mps-uncap,0.3,12.761116027832031,1.7542839050292969,20.77198028564453
mps-uncap,0.4,12.636661529541016,1.7609596252441406,21.042585372924805
