mode,load,0_resnet101-16,1_vgg11-2,2_vgg19-32
mps-uncap,0.8,290.67230224609375,76.90620422363281,281.31842613220215
mps-uncap,0.9,647.5043296813965,160.2790355682373,857.4225902557373
mps-uncap,1.0,2589.8330211639404,325.0610828399658,1173.9704608917236
mps-uncap,0.5,114.75944519042969,32.95755386352539,110.37230491638184
mps-uncap,0.6,144.18482780456543,43.901920318603516,179.52680587768555
mps-uncap,0.7,166.8717861175537,47.57285118103027,134.9167823791504
mps-uncap,0.1,4.057884216308594,12.64190673828125,20.140409469604492
mps-uncap,0.2,43.779850006103516,11.37852668762207,59.57341194152832
mps-uncap,0.3,28.421401977539062,18.53489875793457,83.0988883972168
mps-uncap,0.4,50.063133239746094,16.680479049682617,64.73898887634277
