mode,load,0_resnet101-16,1_vgg11-2,2_vgg19-32
mps-uncap,0.8,83.03713798522949,19.21367645263672,28.46550941467285
mps-uncap,0.9,83.23788642883301,20.048856735229492,28.67865562438965
mps-uncap,1.0,84.3048095703125,19.29020881652832,28.22422981262207
mps-uncap,0.5,74.38826560974121,18.651247024536133,27.138948440551758
mps-uncap,0.6,75.79255104064941,18.518924713134766,27.678966522216797
mps-uncap,0.7,77.93498039245605,19.53744888305664,29.61421012878418
mps-uncap,0.1,30.571937561035156,17.415523529052734,24.463891983032227
mps-uncap,0.2,63.46750259399414,17.510652542114258,26.033878326416016
mps-uncap,0.3,63.208818435668945,17.446041107177734,24.91617202758789
mps-uncap,0.4,70.07288932800293,17.870664596557617,25.571584701538086
