mode,load,0_resnet101-16,1_vgg11-2,2_vgg19-32
mps-uncap,0.8,74.2748022079468,14.665627479553223,25.877952575683594
mps-uncap,0.9,78.39536666870117,16.294050216674805,26.728200912475586
mps-uncap,1.0,78.95030975341797,16.88241958618164,27.278614044189453
mps-uncap,0.5,55.90527057647705,11.94727420806885,24.00522232055664
mps-uncap,0.6,65.67256450653076,12.709236145019533,24.634265899658203
mps-uncap,0.7,68.9749002456665,13.761615753173828,25.23782253265381
mps-uncap,0.1,21.462130546569817,3.143501281738283,20.978498458862305
mps-uncap,0.2,29.147338867187496,5.440950393676758,21.963739395141605
mps-uncap,0.3,31.441211700439453,9.530782699584963,22.5754976272583
mps-uncap,0.4,36.58580780029299,10.939478874206541,23.006129264831543
