mode,load,0_resnet101-16,1_vgg11-2,2_vgg19-32
mps-uncap,0.8,55.03737926483154,10.562419891357422,39.38770294189453
mps-uncap,0.9,114.58945274353027,17.102718353271484,80.81841468811035
mps-uncap,1.0,381.92248344421387,44.61169242858887,326.13420486450195
mps-uncap,0.5,14.899253845214844,2.026677131652832,22.69887924194336
mps-uncap,0.6,25.15101432800293,3.3111572265625,25.386333465576172
mps-uncap,0.7,31.839847564697266,7.524728775024414,30.737876892089844
mps-uncap,0.1,12.872815132141113,1.8339157104492188,20.301342010498047
mps-uncap,0.2,12.660861015319824,1.8177032470703125,20.442962646484375
mps-uncap,0.3,13.189554214477539,1.8339157104492188,20.990729331970215
mps-uncap,0.4,13.20028305053711,1.854538917541504,21.389365196228027
