mode,load,0_densenet169-32,1_efficientnet_b6-32,2_efficientnet_b7-8,3_mobilenet_v2-32
mps-uncap,1.0,0.0030994415283203125,0.009059906005859375,0.0007152557373046875,0.0016689300537109375
