mode,load,0_alexnet-16,1_inception_v3-2,2_squeezenet1_1-16
mps-uncap,0.8,2.721071243286133,21.3778018951416,4.374980926513672
mps-uncap,0.9,38.98501396179199,1191.051959991455,6.385087966918945
mps-uncap,1.0,3842.7226543426514,6216.732978820801,50.2619743347168
mps-uncap,0.5,0.03719329833984375,0.70953369140625,0.025033950805664062
mps-uncap,0.6,0.6890296936035156,3.5440921783447266,0.4527568817138672
mps-uncap,0.7,1.486063003540039,8.920669555664062,2.130270004272461
mps-uncap,0.1,0.027894973754882812,0.0324249267578125,0.030517578125
mps-uncap,0.2,0.026702880859375,0.030517578125,0.027894973754882812
mps-uncap,0.3,0.026941299438476562,0.02765655517578125,0.028133392333984375
mps-uncap,0.4,0.025987625122070312,0.028848648071289062,0.025987625122070312
