mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-16,2_mobilenet_v3_small-2,3_resnet152-32
mps-uncap,1.0,16.71774387359619,14.019727706909183,12.598466873168944,51.12652778625488
