mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-16,2_mobilenet_v3_small-2,3_resnet152-32
mps-uncap,1.0,19.072642326354984,16.475887298583984,15.144352912902836,52.04348564147949
