mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-16,2_mobilenet_v3_small-2,3_resnet152-32
mps-uncap,1.0,9.462118148803711,4.246950149536133,4.131078720092773,41.42165184020996
