mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-16,2_mobilenet_v3_small-2,3_resnet152-32
mps-uncap,1.0,16.71750545501709,14.019584655761722,12.598276138305664,51.12648010253906
