mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-16,2_mobilenet_v3_small-2,3_resnet152-32
mps-uncap,1.0,27.639389038085938,23.73647689819336,17.798185348510742,59.43560600280762
