mode,load,0_densenet161-16,1_densenet201-2,2_efficientnet_b7-8
mps-uncap,0.8,9.336590766906738,4.490852355957031,12.634754180908203
mps-uncap,0.9,46.33617401123047,22.344350814819336,43.248653411865234
mps-uncap,1.0,782.7609777450562,71.27737998962402,619.0469264984131
mps-uncap,0.5,0.05817413330078125,0.05555152893066406,0.05888938903808594
mps-uncap,0.6,0.060558319091796875,0.06008148193359375,0.06127357482910156
mps-uncap,0.7,4.464387893676758,0.05936622619628906,4.256486892700195
mps-uncap,0.1,0.0667572021484375,0.0667572021484375,0.06890296936035156
mps-uncap,0.2,0.06341934204101562,0.06270408630371094,0.06556510925292969
mps-uncap,0.3,0.06008148193359375,0.060558319091796875,0.05936622619628906
mps-uncap,0.4,0.05793571472167969,0.05638599395751953,0.06008148193359375
