mode,load,0_densenet161-16,1_densenet201-2,2_efficientnet_b7-8
mps-uncap,0.8,29.592609405517578,25.267910957336426,30.812454223632812
mps-uncap,0.9,28.947114944458008,28.08406352996826,32.035112380981445
mps-uncap,1.0,30.06441593170166,26.37777328491211,31.576681137084964
mps-uncap,0.5,27.930927276611328,22.836804389953613,29.11229133605957
mps-uncap,0.6,28.849220275878906,25.91121196746826,28.531503677368164
mps-uncap,0.7,28.883790969848636,24.565625190734863,30.27780055999756
mps-uncap,0.1,26.111125946044922,30.30643463134766,30.56011199951172
mps-uncap,0.2,25.855493545532227,29.278993606567383,30.652379989624023
mps-uncap,0.3,27.011060714721676,22.599577903747562,28.502035140991214
mps-uncap,0.4,27.446699142456055,22.878289222717285,28.544092178344727
