mode,load,0_densenet161-16,1_densenet201-2,2_efficientnet_b7-8
mps-uncap,0.8,27.287960052490234,18.353700637817383,27.5726318359375
mps-uncap,0.9,27.929067611694336,25.612711906433105,30.033111572265625
mps-uncap,1.0,29.565811157226562,24.942874908447266,30.774712562561035
mps-uncap,0.5,18.948078155517578,16.708970069885254,17.848491668701172
mps-uncap,0.6,21.173477172851562,16.80886745452881,20.366668701171875
mps-uncap,0.7,24.125337600708008,17.145156860351562,24.04963970184326
mps-uncap,0.1,23.630619049072266,23.812294006347656,22.200465202331543
mps-uncap,0.2,19.75870132446289,21.506309509277344,21.724462509155273
mps-uncap,0.3,18.61715316772461,20.7979679107666,21.034955978393555
mps-uncap,0.4,18.53656768798828,18.477797508239746,17.783164978027344
